movie_id,movie_name,year,tags,overview,rating,director,cast
tt10452466,2 Hours Love,2019,"Telugu, Romance",Story of a couple in a contractual relationship where they meet only for 2 hours a day and behave like strangers during other times.,6.5,Sri Pawar,"Tanikella Bharani, Kriti Garg, Sri Pawar, Lavanya Reddy, Vardhan"
tt8976464,Chippa,2019,"Hindi, Drama","On the eve of his tenth birthday, when Chippa receives a letter for his long-absent father, he decides to leave his pavement abode to find out more.",6.6,Safdar Rahman,"Sunny Pawar, Mala Mukherjee, Surojit, Dilip, Tanaji Dasgupta"
tt8546144,Ekta,2019,"Hindi, Horror, Mystery, Thriller",A young lady cop tries to solve a murder mystery and why it is happening.,6.6,G. Suman Reddy,"Salil Ankola, Navneet Kaur Dhillon, Avneet Kaur, Nasir Khan, Prabhakar"
tt11384306,Heza,2019,"Telugu, Drama",A musician and his wife are haunted by an evil eye hex witch who tries to find her source for mortal life through them. The protagonist slums into unrest to escape from the demonic witch's grave peal.,7.0,Munna Kasi,"Tanikella Bharani, Lizzee Gopal, Munna Kasi, Mumait Khan, Nutan Naidu"
tt9496212,22 Yards,2019,"Hindi, Sport",A dramatic tale of a fallen cricket agent and a young cricketer.,5.2,Mitali Ghoshal,"Barun Sobti, Amartya Ray, Rajit Kapoor, Panchi Bora, Rajesh Sharma"
tt9610354,Ninnu Thalachi,2019,"Telugu, Comedy, Romance","Abhiram (Vamsi Yakasiri) is a happy-go-lucky guy, who falls in love at first sight with a girl named Ankitha tries very hard to explain his feeling to her. On the other hand, she loves someone who doesn't guarantee their relationship is meant to be. Things upside-down when Abhi knows the truth. It is now up to Abhi to convince Ankitha to change her mind. Will Ankitha change her mind? Will they reunite? And how this can lead to their lasting relationship?",3.8,Anil Thota,"Mahesh Achanta, Anand, Darbha Appaji Ambarisha, Ayush Gupta, Naveen Neni"
tt9886872,Munthiri Monchan,2019,"Malayalam, Comedy, Romance","Munthiri Monchan is a feel good urban romantic comedy revolves around Vivek Viswanath, a young marketing guy working in an cinema advertising firm and his accidental meeting with Ima Rajiv, who runs an online lending library startup. Deepika enters their life as the third person on a train trip to Mumbai.",6.6,Vijith Nambiar,"Manesh Kumar, Pathmaa Gopika, Salim Kumar, Devan, Saleema"
tt9466954,Radio Madhav,2019,"Malayalam, Comedy, Drama","Mathai's kindness and simplicity endeared him to everyone around him. When an unfortunate turn of events land Mathai in trouble, the people whose life he touched with his kindness rally around to help him.",4.6,Sanil Kalathil,"Jayaram, Vijay Sethupathi, Athmeeya Rajan, Joy Mathew, Sudheer Karamana"
tt10133066,Swayamvada,2019,"Telugu, Drama, Thriller","Swayamvada is a psychological thriller centered on a rare disease which inflicts pain not only on the affected, but also the family members of the affected. The movie explores the love of nature, the tender feelings of companionship in a relationship between a man and a woman and the extent to which a woman goes if she suffers betrayal at the hands of her lover.",7.8,Verma Vivek,"Aditya Alluri, Krishna Murali Posani, Anika Rao"
tt9074318,Son Rise,2019,"Hindi, Documentary","SON RISE is filmed in the strongly patriarchal state of Haryana, bordering India's capital, New Delhi. Illegal, yet rampant female foeticide has led to the eerie absence of girls in hundreds of villages. This skewed sex-ratio has provoked an unprecedented number of crimes against women - with the highest number of gang rapes reported in the country. Exploring these darkest corners, the film maker discovers that all is not lost: there are men who are rising to fight for women's justice. And perhaps, for the first time in their lives, are realising their greatest fight is with other men, whom they will have to combat at every step of the way. From a forward-thinking village chief and father of two daughters, fighting for women to enter the male-dominated arena of local politics - to a farmer who, in an arranged marriage, defies society by marrying a gang rape survivor. Can these glimmers of a changing paradigm in SON RISE be the rays of hope we have been looking for?",6.9,Vibha Bakshi,
tt10867504,Fan,2019,"Kannada, Drama","Protagonist Drushya (Aryan Gowda) is a popular TV actor. The small screen heartthrob stays in touch with fans through social media. When his team goes looking for a new location in and around coastal Karnataka, a fan of the actor from the region Shayari (Adhvithi Shetty) helps them find the ideal one. Turns out that this fan adores her idol so much that she wants to take this relationship to the next level.",6.8,Balavalli Darshith Bhat,"Ravi Bhat, Sangeetha Bhat, Aryan Gowda, Naveen D. Padil, Raghu Pandeshwar"
tt9008968,Ulta,2019,"Malayalam, Comedy","Story of a fictional town called Ponnapuram, where all the women are self-sufficient and trained to handle any situation. Their world is put to the test when a few men decide to take them down.",4.7,Suresh Poduval,"Gokul Suresh, Prayaga Martin, Anusree, Ramesh Pisharody, Kalabhavan Shajohn"
tt10675966,Nenu Lenu,2019,"Telugu, Drama","Nenu Lenu is the story of Eeshwar (Harshit), an orphan who falls for Parvati's (Sri Padma) honesty in the first sight and convinces her to marry him after much effort. In time, a gang of goons hunt for him and take him away. Later, news comes out that Eeshwar killed three of them and one is missing. Cops find Eeshwar under mysterious circumstances and are shocked when he claims to be already dead.",5.5,Ram Kumar,"Harshith, Harshith Koditham, Sri Padma, Srikanth Arpula"
tt1677720,Ready Player One,2018,"Action Epic, Adventure Epic, Cyberpunk, Dystopian Sci-Fi, Epic, Quest, Sci-Fi Epic, Teen Adventure, Action, Adventure","When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",7.4,Steven Spielberg,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe, T.J. Miller"
tt3829266,The Predator,2018,"Alien Invasion, Dark Comedy, Urban Adventure, Action, Adventure, Sci-Fi, Thriller","When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",5.3,Shane Black,"Boyd Holbrook, Trevante Rhodes, Jacob Tremblay, Keegan-Michael Key, Olivia Munn"
tt8108198,Andhadhun,2018,"Hindi, Conspiracy Thriller, Psychological Thriller, Crime, Mystery, Thriller","A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",8.2,Sriram Raghavan,"Ayushmann Khurrana, Tabu, Radhika Apte, Anil Dhawan, Manav Vij"
tt8239946,Tumbbad,2018,"Hindi, Body Horror, Dark Fantasy, Folk Horror, Drama, Fantasy, Horror, Thriller",A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,8.2,Rahi Anil Barve,"Sohum Shah, Jyoti Malshe, Anita Date-Kelkar, Ronjini Chakraborty, Deepak Damle"
tt5028340,Mary Poppins Returns,2018,"Supernatural Fantasy, Adventure, Comedy, Family, Fantasy, Music, Musical","A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.",6.7,Rob Marshall,"Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer, Pixie Davies"
tt7060344,Raatchasan,2018,"Tamil, Psychological Thriller, Serial Killer, Suspense Mystery, Crime, Drama, Mystery, Thriller",A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.,8.3,Ram Kumar,"Vishnu Vishal, Amala Paul, Radha Ravi, Sangili Murugan, Munishkanth"
tt5461944,Hotel Mumbai,2018,"Hindi, Action, Drama, History, Thriller",The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,7.6,Anthony Maras,"Dev Patel, Armie Hammer, Nazanin Boniadi, Amandeep Singh, Suhail Nayyar"
tt7838252,K.G.F: Chapter 1,2018,"Kannada, Action Epic, Epic, Gangster, One-Person Army Action, Period Drama, Action, Crime, Drama, Thriller","In the 1970s, a gangster named Rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the Kolar Gold Fields.",8.2,Prashanth Neel,"Yash, Srinidhi Shetty, Ramachandra Raju, Archana Jois, Anant Nag"
tt6543652,Cold War,2018,"Drama, Music, Romance","In the 1950s, a music director falls in love with a singer and tries to persuade her to flee communist Poland for France.",7.5,Pawel Pawlikowski,"Joanna Kulig, Tomasz Kot, Borys Szyc, Agata Kulesza, Cédric Kahn"
tt5935704,Padmaavat,2018,"Hindi, Epic, Historical Epic, Period Drama, Drama, History, War","Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar.",7.1,Sanjay Leela Bhansali,"Deepika Padukone, Ranveer Singh, Shahid Kapoor, Aditi Rao Hydari, Jim Sarbh"
tt5959980,Vada Chennai,2018,"Tamil, Action, Crime, Drama, Thriller",A young carrom player in north Chennai becomes a reluctant participant in a war between two warring gangsters.,8.4,Vetrimaaran,"Dhanush, Ameer Sultan, Radha Ravi, Daniel Balaji, Kishore Kumar G."
tt7098658,Raazi,2018,"Hindi, Spy, Action, Drama, Thriller",A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,7.7,Meghna Gulzar,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma, Ashwath Bhatt"
tt2119543,The House with a Clock in Its Walls,2018,"Dark Fantasy, Steampunk, Comedy, Family, Fantasy, Mystery, Sci-Fi",A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,6.1,Eli Roth,"Jack Black, Cate Blanchett, Owen Vaccaro, Kyle MacLachlan, Renée Elise Goldsberry"
tt7363076,Raid,2018,"Hindi, Dark Comedy, True Crime, Crime, Drama, Thriller",A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,7.4,Raj Kumar Gupta,"Ajay Devgn, Ileana D'Cruz, Saurabh Shukla, Amit Sial, Amit Bimrot"
tt8108202,Stree,2018,"Hindi, Comedy, Horror","In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",7.5,Amar Kaushik,"Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Abhishek Banerjee, Aparshakti Khurana"
tt7392212,Rangasthalam,2018,"Telugu, Period Drama, Action, Drama",Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.,8.2,Sukumar,"Ram Charan, Samantha Ruth Prabhu, Aadhi, Jagapathi Babu, V.K. Naresh"
tt8852558,Mitron,2018,"Hindi, Comedy","In order to bring stability in Jai's life, his father decides to get him married. However, fate has other plans.",6.9,Nitin Kakkar,"Jackky Bhagnani, Kritika Kamra, Prateik Patil Babbar, Perlene Bhesania, Rishi Panchal"
tt7700730,October,2018,"Hindi, Tragedy, Drama, Romance",A group of interns are going through the usual grind when suddenly an accident changes their lives. The protagonist can't get let go of it and becomes obsessed with it. What does it all lead to? Is it love or something else?,7.6,Shoojit Sircar,"Varun Dhawan, Banita Sandhu, Gitanjali Rao, Sahil Vedoliyaa, Isha Chaturvedi"
tt7019842,96,2018,"Tamil, Drama, Romance",Two high school sweethearts meet at a reunion after 22 years and reminisce about their past.,8.5,C. Prem Kumar,"Vijay Sethupathi, Trisha Krishnan, Adithya Bhaskar, Gouri G. Kishan, Devadarshini Chetan"
tt8176054,Pariyerum Perumal,2018,"Tamil, Drama","A law student from a lower caste begins a friendship with his classmate, a girl who belongs to a higher caste, and the men in her family start giving him trouble over this.",8.6,Mari Selvaraj,"Kathir, Anandhi, Yogi Babu, Lijeesh, Hari Krishnan"
tt7391996,C/o Kancharapalem,2018,"Telugu, Drama",Four unconventional love stories set in the town and including the people of Kancherapalem.,8.8,Venkatesh Maha,"Radha Bessy, Subba Rao Vepada, Praneeta Patnaik, Karthik Rathnam, Praveena Paruchuri"
tt4177856,Elliot the Littlest Reindeer,2018,"Animation, Comedy, Family, Fantasy","When Blitzen announces his retirement on December 21st, a miniature horse has 3 days to fulfill his lifelong dream of earning a spot on Santa's team at the North Pole try-outs.",5.0,Jennifer Westcott,"Morena Baccarin, Josh Hutcherson, Martin Short, John Cleese, Jean Yoon"
tt6588966,Hichki,2018,"Hindi, Comedy, Drama","Naina, who lives with Tourette Syndrome, gets assigned a class of defiant students and must ensure that her students realize their potential.",7.5,Siddharth P Malhotra,"Rani Mukerji, Neeraj Kabi, Shivkumar Subramaniam, Sachin Pilgaonkar, Supriya Pilgaonkar"
tt7465992,Mahanati,2018,"Telugu, Period Drama, Showbiz Drama, Biography, Drama","Biography of Savitri, an actress from South India movie industry, who ruled the industry for two decades during 50s and 60s.",8.4,Nag Ashwin,"Keerthy Suresh, Dulquer Salmaan, Samantha Ruth Prabhu, Vijay Deverakonda, Rajendra Prasad"
tt7725596,Badhaai Ho,2018,"Hindi, Comedy, Drama",A man is embarrassed when he finds out his mother is pregnant.,7.9,Amit Ravindernath Sharma,"Ayushmann Khurrana, Neena Gupta, Gajraj Rao, Sanya Malhotra, Surekha Sikri"
tt7212726,Simmba,2018,"Hindi, Cop Drama, One-Person Army Action, Action, Crime, Drama",Simmba enjoys all the perks of being an amoral and unethical police officer until a life-changing event forces him to choose the righteous path.,5.5,Rohit Shetty,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana, Siddharth Jadhav"
tt7142506,Sir,2018,"Hindi, Drama, Romance","A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a fashion designer.",7.7,Rohena Gera,"Tillotama Shome, Vivek Gomber, Geetanjali Kulkarni, Rahul Vohra, Divya Seth Shah"
tt8439854,Lust Stories,2018,"Hindi, Drama, Romance","Four short films by four of India's biggest directors exploring love, sex and relationships in modern India.",6.4,Zoya Akhtar,"Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Neil Bhoopalam, Radhika Apte"
tt4232066,Once Again,2018,"Hindi, Drama, Romance","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",6.9,Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Bidita Bag, Priyanshu Painyuli, Rasika Dugal"
tt6826438,Parmanu: The Story of Pokhran,2018,"Hindi, Period Drama, Action, Drama, History","Ashwat Raina and his teammates arrive in Pokhran to re-conduct a confidential nuclear test, where they face challenges from the American Lacrosse satellite and local spies.",7.6,Abhishek Sharma,"John Abraham, Boman Irani, Diana Penty, Anuja Sathe, Vikas Kumar"
tt6452574,Sanju,2018,"Hindi, Docudrama, Showbiz Drama, Biography, Comedy, Drama","Biopic of the controversial life of actor Sanjay Dutt: his film career, jail sentence, and personal life.",7.6,Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal, Dia Mirza"
tt8590896,Geetha Govindam,2018,"Telugu, Romantic Comedy, Comedy, Drama, Romance",An innocent young lecturer is misunderstood as a pervert and despised by a woman who co-incidentally turns out to be the younger sister of his brother-in-law. Eventually differences subside and love blooms between them.,7.7,Parasuram,"Vijay Deverakonda, Rashmika Mandanna, Subbaraju, Mouryaani, Rahul Ramakrishna"
tt7231194,R.I.P.,2018,"Malayalam, Comedy, Drama","Set in Chellanam, Kochi, the story of Ee. Ma. Yau revolves around the death of Vavachan Mesthiri in a coastal village. It showcases the events that unfold between two evenings and looks at death from different perspectives.",8.2,Lijo Jose Pellissery,"Kainakary Thankaraj, Chemban Vinod Jose, Vinayakan, Dileesh Pothan, Pauly Valsan"
tt8011276,Laila Majnu,2018,"Hindi, Tragic Romance, Drama, Romance","Taking the leap out of the classic folklore, the story is set in today's time in Kashmir where Laila Majnu have problems relevant to the youth of today. While dealing with their feuding families a passionate love story unravels.",7.6,Sajid Ali,"Avinash Tiwary, Triptii Dimri, Sumit Kaul, Abrar Qazi, Sahiba Bali"
tt6972140,Blackmail,2018,"Hindi, Dark Comedy, Comedy, Drama, Thriller","When Dev finds out his wife is cheating on him, he secretly blackmails his wife and her lover as a form of revenge.",7.2,Abhinay Deo,"Satkeer, Irrfan Khan, Kirti Kulhari, Divya Dutta, Gajraj Rao"
tt7797658,Awe!,2018,"Telugu, Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",Unusual (multiple) people tend to meet at a Restaurant and their life-changing moments take place in order to know about a single person.,7.6,Prasanth Varma,"Kajal Aggarwal, Nithya Menen, Srinivas Avasarala, Regena Cassandrra, Priyadarshi Pulikonda"
tt8561086,Joseph,2018,"Malayalam, Crime, Drama, Mystery, Thriller","The story develops through the life of four retired policemen. It has the tone of a thriller investigation. An issue affecting the life of Joseph, the central character, and his family is being investigated.",8.0,M. Padmakumar,"Joju George, Athmeeya Rajan, Dileesh Pothan, James Eliya, Irshad"
tt8286926,Njan Prakashan,2018,"Malayalam, Comedy, Drama","Pining for a lavish life abroad, a lazy but lovable guy-next-door crafts a scam to avoid a career in nursing and find a wealthy spouse to secure a visa.",7.7,Sathyan Anthikad,"Fahadh Faasil, Sreenivasan, Nikhila Vimal, Devika Sanjay, Anju Kurian"
tt6527426,Zero,2018,"Hindi, Comedy, Drama, Romance","Through his relationships with two wildly different women, a vertically challenged bachelor with a larger-than-life persona must discover his purpose.",5.2,Aanand L. Rai,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohd. Zeeshan Ayyub, Abhay Deol"
tt7919680,Karwaan,2018,"Hindi, Road Trip, Adventure, Comedy, Drama",Two friends and a chirpy teenager take a road trip from Bangalore to Kochi.,7.6,Akarsh Khurana,"Irrfan Khan, Dulquer Salmaan, Mithila Palkar, Amala Akkineni, Akash Khurana"
tt3823392,Love Sonia,2018,"Hindi, Drama","Inspired by real life events, Love Sonia is the story of a young girl's journey to rescue her sister from the dangerous world of international sex trafficking.",7.4,Tabrez Noorani,"Abhishek Bharate, Riya Sisodia, Mrunal Thakur, Adil Hussain, Kiran Khoje"
